,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Type_Occupation,Family_Members,label,Age
1370,5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0,Unknown,1,0,61.0
1371,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,-0.23671232876712328,Core staff,3,0,44.0
1372,5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2.1145205479452054,Secretaries,2,0,54.0
1373,5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1.4219178082191781,Cleaning staff,2,0,49.0
1374,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-0.16794520547945208,Core staff,2,0,48.0
1375,5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-0.8556164383561644,Laborers,2,0,33.0
1376,5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,60.0
1377,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,-0.4526027397260274,Managers,2,0,28.0
1378,5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-2.203835616438356,Medicine staff,3,0,48.0
1379,5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1.8846575342465754,High skill tech staff,4,0,41.0
1380,5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,65.0
1381,5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-0.7323287671232876,Managers,4,0,43.0
1382,5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-0.11506849315068493,Managers,3,0,24.0
1383,5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.2128767123287671,Core staff,2,0,36.0
1384,5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.5120547945205479,Unknown,2,0,38.0
1385,5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,-0.11315068493150685,Core staff,2,0,42.0
1386,5035431,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.29369863013698627,Drivers,1,0,38.0
1387,5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.5780821917808219,Managers,2,0,45.0
1388,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-0.5126027397260274,Unknown,2,0,39.0
1389,5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,-0.4676712328767123,Sales staff,4,0,27.0
1390,5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,58.0
1391,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-0.766027397260274,Drivers,2,0,50.0
1392,5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0,Unknown,1,0,57.0
1393,5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.5375342465753425,Unknown,2,0,27.0
1394,5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-0.43780821917808216,Unknown,1,0,51.0
1395,5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,59.0
1396,5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4336986301369863,Medicine staff,2,0,57.0
1397,5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-1.9901369863013698,Core staff,2,0,46.0
1398,5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-0.14684931506849314,Accountants,3,0,32.0
1399,5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1.2515068493150685,Laborers,2,0,39.0
1400,5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-0.3597260273972603,Unknown,2,0,54.0
1401,5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-0.6882191780821918,Medicine staff,3,0,39.0
1402,5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1.6139726027397259,Laborers,1,0,40.0
1403,5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-1.5542465753424657,Laborers,4,0,50.0
1404,5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,57.0
1405,5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,0.0,Unknown,1,0,62.0
1406,5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-0.9260273972602739,Laborers,3,0,37.0
1407,5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,-1.0805479452054794,Unknown,2,0,50.0
1408,5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-1.001095890410959,Managers,2,0,41.0
1409,5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-1.5035616438356165,Core staff,2,0,37.0
1410,5041540,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0,Unknown,3,0,52.0
1411,5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,58.0
1412,5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.04684931506849315,Laborers,2,0,52.0
1413,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4934246575342466,Waiters/barmen staff,2,0,42.0
1414,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-0.34684931506849315,Drivers,2,0,42.0
1415,5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.3117808219178082,Private service staff,1,0,42.0
1416,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-1.0805479452054794,Managers,2,0,33.0
1417,5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,56.0
1418,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,-0.5197260273972603,Core staff,1,0,53.0
1419,5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.0,Unknown,1,0,59.0
1420,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-0.8164383561643836,Sales staff,2,0,32.0
1421,5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,63.0
1422,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-0.766027397260274,Drivers,2,0,50.0
1423,5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,0.0,Unknown,1,0,60.0
1424,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,-0.3219178082191781,Laborers,2,0,29.0
1425,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-0.912054794520548,Core staff,3,0,35.0
1426,5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,60.0
1427,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-0.4331506849315068,High skill tech staff,3,0,30.0
1428,5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-2.9473972602739726,Laborers,2,0,51.0
1429,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-1.7967123287671232,Core staff,4,0,38.0
1430,5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-1.2147945205479451,Managers,2,0,52.0
1431,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-0.057534246575342465,Sales staff,2,0,32.0
1432,5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8306849315068494,Security staff,3,0,37.0
1433,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.6545205479452055,Unknown,1,0,31.0
1434,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-0.038082191780821915,Accountants,2,0,25.0
1435,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-0.40191780821917805,Laborers,2,0,30.0
1436,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-0.6345205479452055,Accountants,2,0,31.0
1437,5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,67.0
1438,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.10328767123287672,Private service staff,1,0,48.0
1439,5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2.9484931506849312,Accountants,2,0,48.0
1440,5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-0.1704109589041096,Laborers,2,0,32.0
1441,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.7638356164383562,Laborers,2,0,33.0
1442,5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1.004931506849315,Unknown,5,0,36.0
1443,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-0.6410958904109589,Private service staff,2,0,54.0
1444,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,-1.4643835616438357,Medicine staff,4,0,34.0
1445,5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2.719178082191781,Unknown,1,0,54.0
1446,5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-0.2515068493150685,Laborers,2,0,42.0
1447,5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1.155890410958904,Secretaries,1,0,62.0
1448,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,-0.053150684931506854,Unknown,3,0,25.0
1449,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8246575342465754,Laborers,2,0,37.0
1450,5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
1451,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-0.9523287671232877,Sales staff,4,0,42.0
1452,5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.10136986301369863,Core staff,1,0,44.0
1453,5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-0.06356164383561644,Laborers,3,0,38.0
1454,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-0.07808219178082192,Sales staff,1,0,32.0
1455,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.5463013698630137,High skill tech staff,3,0,43.0
1456,5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,55.0
1457,5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-0.5013698630136986,Unknown,2,0,32.0
1458,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-0.7147945205479452,Managers,2,0,35.0
1459,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,-1.0556164383561644,High skill tech staff,2,0,50.0
1460,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-0.7852054794520548,Unknown,4,0,32.0
1461,5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-0.27999999999999997,Drivers,2,0,39.0
1462,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.6638356164383562,Unknown,2,0,39.0
1463,5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-0.6972602739726027,Laborers,2,0,30.0
1464,5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,59.0
1465,5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,-1.7068493150684934,Unknown,2,0,56.0
1466,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.028493150684931506,Security staff,3,0,40.0
1467,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.1610958904109589,Sales staff,1,0,29.0
1468,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-0.5112328767123288,Laborers,2,0,27.0
1469,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.7208219178082191,Managers,1,0,47.0
1470,5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-0.10054794520547945,Sales staff,3,0,34.0
1471,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.2347945205479452,Laborers,3,0,33.0
1472,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,-1.338904109589041,Core staff,4,0,34.0
1473,5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0,Unknown,1,0,58.0
1474,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,-0.11863013698630136,Accountants,4,0,34.0
1475,5024238,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.0,Unknown,2,0,58.0
1476,5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,65.0
1477,5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.5216438356164383,Laborers,1,0,48.0
1478,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-0.22000000000000003,Managers,3,0,46.0
1479,5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-0.9208219178082192,Sales staff,2,0,30.0
1480,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.4164383561643835,Laborers,2,0,58.0
1481,5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,65.0
1482,5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.6545205479452055,Unknown,1,0,31.0
1483,5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,66.0
1484,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4008219178082192,Core staff,2,0,33.0
1485,5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
1486,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1.4123287671232876,Laborers,3,0,50.0
1487,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-0.19506849315068492,Managers,2,0,45.0
1488,5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8893150684931508,Laborers,3,0,38.0
1489,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-1.3715068493150686,Core staff,2,0,34.0
1490,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-0.82,Unknown,2,0,26.0
1491,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,-0.6002739726027397,Managers,2,0,35.0
1492,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-0.11808219178082191,Sales staff,3,0,44.0
1493,5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.2915068493150685,Sales staff,2,0,56.0
1494,5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-0.22684931506849315,Drivers,2,0,27.0
1495,5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.3353424657534245,Sales staff,2,0,47.0
1496,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.3334246575342466,Laborers,1,0,25.0
